Grant.Status,Sponsor.Code,Grant.Category.Code,Contract.Value.Band...see.note.A,Start.date,RFCD.Code.1,RFCD.Percentage.1,RFCD.Code.2,RFCD.Percentage.2,RFCD.Code.3,RFCD.Percentage.3,RFCD.Code.4,RFCD.Percentage.4,RFCD.Code.5,RFCD.Percentage.5,SEO.Code.1,SEO.Percentage.1,SEO.Code.2,SEO.Percentage.2,SEO.Code.3,SEO.Percentage.3,SEO.Code.4,SEO.Percentage.4,SEO.Code.5,SEO.Percentage.5,Person.ID.1,Role.1,Year.of.Birth.1,Country.of.Birth.1,Home.Language.1,Dept.No..1,Faculty.No..1,With.PHD.1,No..of.Years.in.Uni.at.Time.of.Grant.1,Number.of.Successful.Grant.1,Number.of.Unsuccessful.Grant.1,A..1,A.1,B.1,C.1,Person.ID.2,Role.2,Year.of.Birth.2,Country.of.Birth.2,Home.Language.2,Dept.No..2,Faculty.No..2,With.PHD.2,No..of.Years.in.Uni.at.Time.of.Grant.2,Number.of.Successful.Grant.2,Number.of.Unsuccessful.Grant.2,A..2,A.2,B.2,C.2
1,196D,20C,G ,14/03/06,290603,70,290699,30,0,0,0,0,0,0,710701,100,0,0,0,0,0,0,0,0,70272,CHIEF_INVESTIGATOR,1960,Australia,English,2053,19,Yes ,>5 to 10,1,0,7,1,1,4,75377,CHIEF_INVESTIGATOR,1955,Australia,,2053,19,Yes ,more than 15,2,1,0,0,0,0
0,4D,20C,,14/03/06,321028,75,321208,20,321017,5,0,0,0,0,730114,70,730203,20,730301,10,0,0,0,0,66322,PRINCIPAL_SUPERVISOR,1955,Australia,,2763,25,,>10 to 15,0,1,17,4,2,1,,,,,,,,,,,,,,,
0,196D,20C,P ,14/03/06,,,,,,,,,,,,,,,,,,,,,66352,CHIEF_INVESTIGATOR,1950,Australia,,2523,25,,>5 to 10,0,1,4,4,3,1,,,,,,,,,,,,,,,
0,4D,20C,,14/03/06,321015,10,321021,40,321013,50,0,0,0,0,730104,100,0,0,0,0,0,0,0,0,79122,PRINCIPAL_SUPERVISOR,1950,Australia,,2763,25,,more than 15,0,1,53,14,10,9,,,,,,,,,,,,,,,
1,4D,20C,E ,14/03/06,321004,40,321205,20,321016,20,321208,15,321003,5,730105,100,0,0,0,0,0,0,0,0,11667,DELEGATED_RESEARCHER,1950,Australia,,2548,25,,more than 15,1,0,8,18,16,5,,,,,,,,,,,,,,,
1,34B,30C,A ,14/03/06,321099,100,0,0,0,0,0,0,0,0,730111,100,0,0,0,0,0,0,0,0,69482,CHIEF_INVESTIGATOR,1965,Australia,,2883,25,Yes ,>=0 to 5,1,1,0,0,2,3,,,,,,,,,,,,,,,
1,120D,30B,,15/03/06,260399,80,259902,20,0,0,0,0,0,0,770101,70,770406,30,0,0,0,0,0,0,612,DELEGATED_RESEARCHER,1960,Australia,,3123,31,Yes ,>10 to 15,1,1,7,5,3,0,,,,,,,,,,,,,,,
1,86B,30B,,15/03/06,270208,100,0,0,0,0,0,0,0,0,780105,100,0,0,0,0,0,0,0,0,34737,CHIEF_INVESTIGATOR,1970,North America,,2603,25,Yes ,Less than 0,2,6,2,8,10,1,2022,CHIEF_INVESTIGATOR,1965,Australia,,2668,25,Yes ,>5 to 10,0,0,0,0,0,0
0,86B,30B,A ,15/03/06,300803,50,300805,50,0,0,0,0,0,0,770506,50,620209,50,0,0,0,0,0,0,12282,PRINCIPAL_SUPERVISOR,1965,,,,,,,0,0,0,0,1,3,,STUD_CHIEF_INVESTIGATOR,,,,,,,,,,,,,
0,190B,30B,B ,15/03/06,,,,,,,,,,,,,,,,,,,,,66897,CHIEF_INVESTIGATOR,1945,Australia,,803,7,Yes ,more than 15,0,1,1,2,0,0,,,,,,,,,,,,,,,
1,189A,30D,A ,15/03/06,380207,100,0,0,0,0,0,0,0,0,751001,100,0,0,0,0,0,0,0,0,13102,CHIEF_INVESTIGATOR,1975,Australia,,593,7,,Less than 0,1,0,0,0,0,0,,,,,,,,,,,,,,,
0,214B,10A,D ,20/03/06,290899,50,280109,30,289999,20,0,0,0,0,680103,50,680199,30,680404,20,0,0,0,0,500332,CHIEF_INVESTIGATOR,1970,Asia Pacific,,3508,4,Yes ,>=0 to 5,0,2,0,0,2,0,,,,,,,,,,,,,,,
1,,,B ,20/03/06,321207,100,0,0,0,0,0,0,0,0,730206,100,0,0,0,0,0,0,0,0,70602,DELEGATED_RESEARCHER,1965,Australia,,2523,25,Yes ,>5 to 10,0,0,3,1,4,5,,,,,,,,,,,,,,,
0,214B,10A,H ,21/03/06,279999,30,300403,30,300604,40,0,0,0,0,670399,50,770702,15,770705,35,0,0,0,0,35867,CHIEF_INVESTIGATOR,1960,Australia,,1098,1,Yes ,>=0 to 5,0,1,0,0,1,4,,,,,,,,,,,,,,,
1,,,A ,23/03/06,,,,,,,,,,,,,,,,,,,,,75587,CHIEF_INVESTIGATOR,1940,Great Britain,,2178,19,,Less than 0,0,0,1,0,6,0,,,,,,,,,,,,,,,
1,51C,20C,,25/03/06,240401,50,240402,30,240499,20,0,0,0,0,780102,60,670402,20,730305,20,0,0,0,0,5382,CHIEF_INVESTIGATOR,1965,Asia Pacific,,3198,31,,,2,0,4,6,6,0,500137,CHIEF_INVESTIGATOR,1975,North America,,3198,31,,,1,0,0,0,0,0
0,2B,10A,J ,27/03/06,280204,40,320701,30,329902,30,0,0,0,0,730111,50,700302,50,0,0,0,0,0,0,28342,CHIEF_INVESTIGATOR,1960,Australia,,2153,19,Yes ,Less than 0,1,1,0,4,6,0,,,,,,,,,,,,,,,
0,86B,30B,A ,27/03/06,270708,20,291099,20,270501,60,0,0,0,0,780105,100,0,0,0,0,0,0,0,0,2022,CHIEF_INVESTIGATOR,1965,Australia,,2668,25,Yes ,>5 to 10,0,1,2,9,11,8,,,,,,,,,,,,,,,
0,2B,10A,J ,27/03/06,320704,50,320799,30,280209,20,0,0,0,0,780105,50,671299,30,700103,20,0,0,0,0,12887,CHIEF_INVESTIGATOR,1960,Australia,,2678,25,Yes ,Less than 0,0,2,8,8,6,0,,,,,,,,,,,,,,,
0,86B,30B,A ,27/03/06,270702,50,300805,50,0,0,0,0,0,0,770307,100,0,0,0,0,0,0,0,0,29512,CHIEF_INVESTIGATOR,1970,North America,English,3268,31,Yes ,>=0 to 5,2,2,0,6,0,2,,,,,,,,,,,,,,,
0,2B,10A,J ,27/03/06,280109,50,321099,30,280106,20,0,0,0,0,730199,50,730399,50,0,0,0,0,0,0,80282,CHIEF_INVESTIGATOR,1950,,,,,,,0,0,0,0,0,1,78822,CHIEF_INVESTIGATOR,1950,Australia,,2678,25,,Less than 0,1,1,0,0,0,0
0,2B,10A,J ,27/03/06,290302,60,280201,20,280302,20,0,0,0,0,671005,40,671206,30,730209,30,0,0,0,0,66877,CHIEF_INVESTIGATOR,1955,Australia,,2163,19,,Less than 0,1,1,0,2,0,1,,,,,,,,,,,,,,,
1,,,,27/03/06,,,,,,,,,,,,,,,,,,,,,24087,CHIEF_INVESTIGATOR,1955,Australia,,2298,46,Yes ,>=0 to 5,1,0,0,0,14,1,,,,,,,,,,,,,,,
1,,,,28/03/06,,,,,,,,,,,,,,,,,,,,,66192,CHIEF_INVESTIGATOR,1950,Australia,,2523,25,Yes ,more than 15,0,0,1,14,8,6,,,,,,,,,,,,,,,
1,,,C ,28/03/06,280104,80,280199,20,0,0,0,0,0,0,700199,100,0,0,0,0,0,0,0,0,651957,CHIEF_INVESTIGATOR,1970,,,3073,31,,Less than 0,0,0,0,0,0,0,,,,,,,,,,,,,,,
1,,,,28/03/06,,,,,,,,,,,,,,,,,,,,,66192,CHIEF_INVESTIGATOR,1950,Australia,,2523,25,Yes ,more than 15,0,0,1,14,8,6,,,,,,,,,,,,,,,
1,163C,10A,,28/03/06,,,,,,,,,,,,,,,,,,,,,102602,CHIEF_INVESTIGATOR,1975,,,,,,,0,0,0,1,0,0,64702,CHIEF_INVESTIGATOR,1930,Australia,,3123,31,,>5 to 10,1,0,0,0,0,0
1,51C,20C,A ,28/03/06,249901,40,250302,30,270104,30,0,0,0,0,780105,40,780102,30,780103,30,0,0,0,0,64807,CHIEF_INVESTIGATOR,1960,Australia,,3198,31,Yes ,more than 15,3,0,16,7,18,4,,,,,,,,,,,,,,,
1,100D,30C,B ,28/03/06,321018,100,0,0,0,0,0,0,0,0,730111,100,0,0,0,0,0,0,0,0,79562,CHIEF_INVESTIGATOR,1955,Australia,,2883,25,Yes ,more than 15,1,0,0,0,3,13,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,
0,215C,30B,,30/03/06,270106,40,270201,40,270199,20,0,0,0,0,730199,50,780105,30,670499,20,0,0,0,0,6747,CHIEF_INVESTIGATOR,1955,Australia,English,3268,31,Yes ,>=0 to 5,0,3,0,1,1,1,5222,CHIEF_INVESTIGATOR,1940,Australia,,3268,31,,Less than 0,0,4,1,4,5,0
0,215C,30B,,30/03/06,270503,20,270601,40,270603,40,0,0,0,0,780105,100,0,0,0,0,0,0,0,0,64867,PRINCIPAL_SUPERVISOR,1945,Australia,,3268,31,Yes ,>10 to 15,2,0,4,26,8,5,,STUD_CHIEF_INVESTIGATOR,,,,,,,,,,,,,
0,166B,10A,,30/03/06,370401,40,300801,30,360201,30,0,0,0,0,760101,100,0,0,0,0,0,0,0,0,178232,CHIEF_INVESTIGATOR,1945,Great Britain,,998,1,Yes ,>=0 to 5,0,2,0,0,0,0,,,,,,,,,,,,,,,
0,215C,30B,,30/03/06,270599,50,270703,50,0,0,0,0,0,0,770703,50,770706,50,0,0,0,0,0,0,32457,CHIEF_INVESTIGATOR,1975,Australia,English,3268,31,Yes ,>5 to 10,0,1,0,0,1,0,,,,,,,,,,,,,,,
1,215C,30B,A ,30/03/06,270707,75,270799,25,0,0,0,0,0,0,780105,100,0,0,0,0,0,0,0,0,104057,CHIEF_INVESTIGATOR,1975,Australia,,3268,31,,Less than 0,1,0,0,0,0,0,,,,,,,,,,,,,,,
0,215C,30B,,30/03/06,270503,40,270599,30,270603,30,0,0,0,0,771003,70,780105,30,0,0,0,0,0,0,64867,PRINCIPAL_SUPERVISOR,1945,Australia,,3268,31,Yes ,>10 to 15,2,0,4,26,8,5,,STUD_CHIEF_INVESTIGATOR,,,,,,,,,,,,,
0,202B,30B,A ,30/03/06,321299,33,380105,33,370199,34,0,0,0,0,730299,33,751099,33,759999,34,0,0,0,0,69222,CHIEF_INVESTIGATOR,1965,Australia,,2558,25,,,2,3,8,17,8,3,,,,,,,,,,,,,,,
1,,,A ,30/03/06,300503,100,0,0,0,0,0,0,0,0,630103,100,0,0,0,0,0,0,0,0,66977,CHIEF_INVESTIGATOR,1965,Australia,,1258,34,,more than 15,0,0,0,0,0,1,56097,CHIEF_INVESTIGATOR,1965,Australia,,1258,34,,,0,0,0,0,0,0
0,34B,30C,,31/03/06,380107,100,0,0,0,0,0,0,0,0,730211,100,0,0,0,0,0,0,0,0,11342,CHIEF_INVESTIGATOR,1965,Australia,,2558,25,Yes ,>=0 to 5,0,2,1,1,2,2,,,,,,,,,,,,,,,
1,133A,30D,A ,31/03/06,360105,50,360199,50,0,0,0,0,0,0,750701,50,750702,50,0,0,0,0,0,0,69657,CHIEF_INVESTIGATOR,1955,Great Britain,English,828,7,Yes ,more than 15,2,3,0,2,11,4,,,,,,,,,,,,,,,
1,1A,10A,,31/03/06,300901,100,0,0,0,0,0,0,0,0,630501,100,0,0,0,0,0,0,0,0,25947,CHIEF_INVESTIGATOR,1960,Australia,,1038,1,,,2,1,0,0,0,0,,,,,,,,,,,,,,,
1,,,,31/03/06,999999,100,0,0,0,0,0,0,0,0,999999,100,0,0,0,0,0,0,0,0,80057,CHIEF_INVESTIGATOR,1950,Australia,English,3073,31,Yes ,more than 15,0,0,0,0,1,2,,,,,,,,,,,,,,,
1,,,,31/03/06,999999,100,0,0,0,0,0,0,0,0,999999,100,0,0,0,0,0,0,0,0,80057,CHIEF_INVESTIGATOR,1950,Australia,English,3073,31,Yes ,more than 15,0,0,0,0,1,2,,,,,,,,,,,,,,,
0,133A,30D,A ,31/03/06,360105,100,0,0,0,0,0,0,0,0,750701,50,750702,25,750703,25,0,0,0,0,69657,CHIEF_INVESTIGATOR,1955,Great Britain,English,828,7,Yes ,more than 15,2,3,0,2,11,4,,,,,,,,,,,,,,,
1,,,,31/03/06,,,,,,,,,,,,,,,,,,,,,39812,CHIEF_INVESTIGATOR,1950,Australia,,2603,25,Yes ,>=0 to 5,1,0,7,17,3,3,,STUDRES,,,,,,,,,,,,,
1,84D,30B,B ,1/4/06,320702,100,0,0,0,0,0,0,0,0,730203,100,0,0,0,0,0,0,0,0,67932,CHIEF_INVESTIGATOR,1960,,,,,,,0,0,6,10,7,6,74492,CHIEF_INVESTIGATOR,1950,Australia,,2653,25,Yes ,>10 to 15,1,2,0,0,0,0
1,237A,20A,B ,1/4/06,300199,100,0,0,0,0,0,0,0,0,770802,100,0,0,0,0,0,0,0,0,73522,CHIEF_INVESTIGATOR,1955,Australia,,1038,1,,Less than 0,0,0,0,0,0,1,61672,CHIEF_INVESTIGATOR,1960,Great Britain,,1623,13,Yes ,>=0 to 5,0,0,0,0,0,0
1,233A,30D,A ,1/4/06,360101,40,430101,60,0,0,0,0,0,0,750901,100,0,0,0,0,0,0,0,0,165032,CHIEF_INVESTIGATOR,1960,Australia,,653,7,,,0,0,0,0,0,0,,,,,,,,,,,,,,,
1,4D,20C,B ,1/4/06,320203,40,320299,40,270300,20,0,0,0,0,730102,60,730101,30,780105,10,0,0,0,0,14777,CHIEF_INVESTIGATOR,1970,Australia,,2628,25,Yes ,>=0 to 5,1,0,16,4,1,1,,STUD_CHIEF_INVESTIGATOR,,,,,,,,,,,,,
1,,,A ,1/4/06,300205,100,0,0,0,0,0,0,0,0,630104,100,0,0,0,0,0,0,0,0,11142,CHIEF_INVESTIGATOR,1955,,,,,,,0,0,0,2,1,0,9497,CHIEF_INVESTIGATOR,1955,Australia,,1038,1,,,0,0,0,2,0,3
1,,,G ,1/4/06,320502,40,320501,40,320504,20,0,0,0,0,730110,100,0,0,0,0,0,0,0,0,78762,PRINCIPAL_SUPERVISOR,1960,Australia,,2668,25,Yes ,>5 to 10,0,0,15,4,7,1,659757,CHIEF_INVESTIGATOR,1960,Australia,,2668,25,Yes ,>=0 to 5,0,0,0,0,0,0
1,,,C ,1/4/06,321204,100,0,0,0,0,0,0,0,0,730211,100,0,0,0,0,0,0,0,0,3182,CHIEF_INVESTIGATOR,1965,Australia,,2523,25,Yes ,>5 to 10,0,0,0,6,20,20,,,,,,,,,,,,,,,
1,196D,20C,E ,1/4/06,290603,100,0,0,0,0,0,0,0,0,670104,50,670105,50,0,0,0,0,0,0,7947,CHIEF_INVESTIGATOR,1960,Asia Pacific,,3048,31,Yes ,>5 to 10,0,0,19,5,3,3,70272,CHIEF_INVESTIGATOR,1960,Australia,English,2053,19,Yes ,>5 to 10,1,0,0,0,0,0
1,132D,30B,A ,1/4/06,321207,100,0,0,0,0,0,0,0,0,730206,100,0,0,0,0,0,0,0,0,103852,PRINCIPAL_SUPERVISOR,1950,Australia,,2523,25,Yes ,>=0 to 5,0,0,0,0,0,1,,STUDRES,,,,,,,,,,,,,
1,18B,20A,A ,3/4/06,321216,50,321299,50,0,0,0,0,0,0,730201,25,730202,25,730218,50,0,0,0,0,20122,CHIEF_INVESTIGATOR,1965,Great Britain,,2523,25,Yes ,>=0 to 5,1,2,0,9,4,1,686402,CHIEF_INVESTIGATOR,1975,,,,,,,0,0,0,0,0,0
0,,,H ,3/4/06,320299,40,270201,40,270303,20,0,0,0,0,730102,40,730101,40,780105,20,0,0,0,0,14777,CHIEF_INVESTIGATOR,1970,Australia,,2628,25,Yes ,>=0 to 5,1,1,16,4,1,1,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,
0,,,H ,3/4/06,270107,75,270103,25,0,0,0,0,0,0,730104,100,0,0,0,0,0,0,0,0,659757,CHIEF_INVESTIGATOR,1960,Australia,,2668,25,Yes ,>=0 to 5,0,1,9,2,1,0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,
0,32D,30B,F ,3/4/06,321008,30,321015,40,270202,30,0,0,0,0,730101,40,730108,40,730203,20,0,0,0,0,44252,CHIEF_INVESTIGATOR,1960,Australia,,2813,25,Yes ,>=0 to 5,0,0,4,1,0,0,66782,CHIEF_INVESTIGATOR,1955,Australia,,2813,25,,>=0 to 5,0,1,0,0,0,0
0,32D,30B,C ,3/4/06,,,,,,,,,,,,,,,,,,,,,17342,CHIEF_INVESTIGATOR,1960,Australia,,2828,25,Yes ,>=0 to 5,0,11,7,17,17,3,734322,CHIEF_INVESTIGATOR,1965,,,2603,25,,>=0 to 5,1,6,0,0,0,0
0,,,H ,3/4/06,370301,20,320602,40,291504,40,0,0,0,0,730114,100,0,0,0,0,0,0,0,0,68692,CHIEF_INVESTIGATOR,1950,Great Britain,,2553,25,Yes ,more than 15,0,1,3,4,8,1,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,
0,32D,30B,A ,3/4/06,,,,,,,,,,,,,,,,,,,,,17342,CHIEF_INVESTIGATOR,1960,Australia,,2828,25,Yes ,>=0 to 5,0,11,7,17,17,3,,,,,,,,,,,,,,,
1,18B,20A,A ,3/4/06,321299,33,380105,33,370199,34,0,0,0,0,730299,33,751099,33,759999,34,0,0,0,0,69222,CHIEF_INVESTIGATOR,1965,Australia,,2558,25,,,3,4,8,17,8,3,,,,,,,,,,,,,,,
0,97A,30B,B ,3/4/06,380103,20,380107,80,0,0,0,0,0,0,730211,100,0,0,0,0,0,0,0,0,65387,CHIEF_INVESTIGATOR,1965,Australia,,2558,25,Yes ,>10 to 15,0,3,2,7,14,1,,,,,,,,,,,,,,,
0,32D,30B,D ,3/4/06,,,,,,,,,,,,,,,,,,,,,39212,CHIEF_INVESTIGATOR,1960,Australia,,2603,25,,>=0 to 5,0,0,1,1,0,0,734322,CHIEF_INVESTIGATOR,1965,,,2603,25,,>=0 to 5,1,6,0,0,0,0
0,32D,30B,D ,3/4/06,320602,50,321004,30,321015,20,0,0,0,0,730203,60,730105,20,730108,20,0,0,0,0,76792,HONVISIT,1970,Australia,,2828,25,,>5 to 10,0,1,0,4,2,2,592662,CHIEF_INVESTIGATOR,1970,,,2813,25,,,1,0,0,0,0,0
0,90B,30D,C ,4/4/06,321003,100,0,0,0,0,0,0,0,0,730106,50,730105,50,0,0,0,0,0,0,136607,CHIEF_INVESTIGATOR,1960,Australia,,2828,25,,>=0 to 5,0,1,1,2,1,0,,,,,,,,,,,,,,,
0,,,B ,4/4/06,320705,100,0,0,0,0,0,0,0,0,730111,100,0,0,0,0,0,0,0,0,79567,CHIEF_INVESTIGATOR,1955,Australia,,2883,25,,>5 to 10,0,0,4,4,7,2,,STUD_CHIEF_INVESTIGATOR,,,,,,,,,,,,,
1,75C,10B,A ,4/4/06,270103,60,270201,30,270304,10,0,0,0,0,730102,40,730112,30,730214,30,0,0,0,0,73512,CHIEF_INVESTIGATOR,1960,Australia,,2553,25,Yes ,>=0 to 5,2,0,5,1,2,0,,,,,,,,,,,,,,,
1,,,,4/4/06,,,,,,,,,,,,,,,,,,,,,66077,CHIEF_INVESTIGATOR,1960,Australia,,1258,34,Yes ,>10 to 15,0,0,2,26,7,2,,,,,,,,,,,,,,,
0,97A,30B,A ,4/4/06,380106,80,380102,20,0,0,0,0,0,0,740501,50,740101,50,0,0,0,0,0,0,70767,CHIEF_INVESTIGATOR,1945,Australia,,2558,25,Yes ,more than 15,0,1,1,1,3,0,,,,,,,,,,,,,,,
0,174B,30B,A ,4/4/06,321214,100,0,0,0,0,0,0,0,0,730209,100,0,0,0,0,0,0,0,0,30612,CHIEF_INVESTIGATOR,1955,Australia,,2518,25,,,0,1,0,3,2,1,,,,,,,,,,,,,,,
0,97A,30B,A ,4/4/06,320702,100,0,0,0,0,0,0,0,0,730104,100,0,0,0,0,0,0,0,0,69032,DELEGATED_RESEARCHER,1965,Australia,English,2538,25,Yes ,>=0 to 5,1,3,4,5,4,2,,,,,,,,,,,,,,,
0,4D,10A,I ,4/4/06,321299,100,0,0,0,0,0,0,0,0,730108,40,730107,30,730219,30,0,0,0,0,79192,CHIEF_INVESTIGATOR,1950,Australia,,2523,25,Yes ,more than 15,1,4,42,55,18,4,,,,,,,,,,,,,,,
0,97A,30B,A ,4/4/06,321021,100,0,0,0,0,0,0,0,0,730104,50,730211,50,0,0,0,0,0,0,4222,CHIEF_INVESTIGATOR,1960,Australia,,2768,25,,>10 to 15,0,3,13,17,7,2,,,,,,,,,,,,,,,
1,75C,10B,A ,4/4/06,320899,100,0,0,0,0,0,0,0,0,730214,100,0,0,0,0,0,0,0,0,51842,CHIEF_INVESTIGATOR,1970,Australia,,2553,25,,>=0 to 5,1,0,0,2,2,0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,
0,,,A ,4/4/06,320705,100,0,0,0,0,0,0,0,0,730111,100,0,0,0,0,0,0,0,0,23342,PRINCIPAL_SUPERVISOR,1960,Australia,,2883,25,Yes ,>5 to 10,0,0,1,0,13,6,79562,CHIEF_INVESTIGATOR,1955,Australia,,2883,25,Yes ,more than 15,1,0,0,0,1,0
1,75C,10B,A ,4/4/06,320899,100,0,0,0,0,0,0,0,0,730112,100,0,0,0,0,0,0,0,0,12527,CHIEF_INVESTIGATOR,1945,Great Britain,,2553,25,,Less than 0,0,0,11,25,16,3,5117,CHIEF_INVESTIGATOR,1960,Australia,,2553,25,Yes ,>10 to 15,0,1,0,0,0,0
1,75C,10B,A ,4/4/06,270306,100,0,0,0,0,0,0,0,0,730214,100,0,0,0,0,0,0,0,0,27372,CHIEF_INVESTIGATOR,1960,Australia,,2553,25,Yes ,>5 to 10,1,0,0,0,0,0,111787,CHIEF_INVESTIGATOR,1980,Australia,,2553,25,,,1,0,0,0,0,0
1,75C,10B,A ,4/4/06,320801,50,320602,50,0,0,0,0,0,0,730112,50,730114,50,0,0,0,0,0,0,330592,CHIEF_INVESTIGATOR,1965,Australia,,2553,25,Yes ,>=0 to 5,1,0,0,2,0,0,68692,CHIEF_INVESTIGATOR,1950,Great Britain,,2553,25,Yes ,more than 15,0,1,0,0,0,0
0,75C,10B,A ,4/4/06,270304,75,320899,25,0,0,0,0,0,0,730214,100,0,0,0,0,0,0,0,0,63757,CHIEF_INVESTIGATOR,1960,Great Britain,,2553,25,Yes ,>10 to 15,0,1,6,4,0,3,7342,CHIEF_INVESTIGATOR,1965,Great Britain,,2553,25,Yes ,>5 to 10,0,1,0,0,0,0
0,97A,30B,A ,4/4/06,250302,50,320502,50,0,0,0,0,0,0,730106,100,0,0,0,0,0,0,0,0,78962,CHIEF_INVESTIGATOR,1955,Australia,,2668,25,,Less than 0,1,3,3,2,7,1,,,,,,,,,,,,,,,
0,,,B ,4/4/06,321015,100,0,0,0,0,0,0,0,0,730108,100,0,0,0,0,0,0,0,0,17342,CHIEF_INVESTIGATOR,1960,Australia,,2828,25,Yes ,>=0 to 5,0,11,7,17,17,3,24572,CHIEF_INVESTIGATOR,1960,Australia,,2893,25,,>5 to 10,0,1,0,0,0,0
0,97A,30B,A ,4/4/06,330109,90,321214,10,0,0,0,0,0,0,730306,100,0,0,0,0,0,0,0,0,8772,CHIEF_INVESTIGATOR,1965,Australia,,2763,25,,Less than 0,4,3,4,6,4,2,,,,,,,,,,,,,,,
0,,,C ,4/4/06,320705,100,0,0,0,0,0,0,0,0,730111,100,0,0,0,0,0,0,0,0,405312,CHIEF_INVESTIGATOR,1965,Australia,,2883,25,Yes ,>=0 to 5,0,2,0,0,0,2,79562,CHIEF_INVESTIGATOR,1955,Australia,,2883,25,Yes ,more than 15,1,0,0,0,1,0
1,75C,10B,A ,4/4/06,320899,60,321202,40,0,0,0,0,0,0,730214,40,730208,30,730219,30,0,0,0,0,67152,CHIEF_INVESTIGATOR,1955,New Zealand,,2553,25,Yes ,more than 15,0,0,0,7,5,1,159607,CHIEF_INVESTIGATOR,1955,The Americas,Other,2553,25,Yes ,>=0 to 5,1,3,0,0,0,0
1,75C,10B,A ,4/4/06,270306,100,0,0,0,0,0,0,0,0,730214,100,0,0,0,0,0,0,0,0,36827,CHIEF_INVESTIGATOR,1970,,,,,,,0,0,1,0,0,1,27372,CHIEF_INVESTIGATOR,1960,Australia,,2553,25,Yes ,>5 to 10,1,0,0,0,0,0
1,75C,10B,A ,4/4/06,320804,100,0,0,0,0,0,0,0,0,730112,100,0,0,0,0,0,0,0,0,17857,CHIEF_INVESTIGATOR,1970,Asia Pacific,,2553,25,,,0,0,2,1,1,0,66157,CHIEF_INVESTIGATOR,1960,Asia Pacific,,2553,25,Yes ,>5 to 10,1,0,0,0,0,0
0,97A,30B,C ,4/4/06,380107,100,0,0,0,0,0,0,0,0,750307,40,750312,60,0,0,0,0,0,0,28797,CHIEF_INVESTIGATOR,1970,Australia,,2768,25,Yes ,>=0 to 5,3,1,0,0,0,1,,,,,,,,,,,,,,,
0,4D,10A,I ,4/4/06,321299,100,0,0,0,0,0,0,0,0,730206,60,749904,20,750309,20,0,0,0,0,64357,CHIEF_INVESTIGATOR,1965,Australia,,2523,25,Yes ,>5 to 10,0,1,3,7,13,5,,,,,,,,,,,,,,,
0,97A,30B,B ,4/4/06,320602,50,321004,30,321015,20,0,0,0,0,730203,60,730105,20,730108,20,0,0,0,0,66887,CHIEF_INVESTIGATOR,1955,Australia,,2813,25,,Less than 0,1,4,0,7,2,0,,,,,,,,,,,,,,,
1,,,A ,5/4/06,300605,50,270402,50,0,0,0,0,0,0,620399,100,0,0,0,0,0,0,0,0,50032,CHIEF_INVESTIGATOR,1965,Australia,,1098,1,,Less than 0,0,0,0,4,3,2,,STUDRES,,,,,,,,,,,,,
0,40D,10B,,6/4/06,320302,30,321003,35,321004,35,0,0,0,0,730105,50,730106,50,0,0,0,0,0,0,69812,CHIEF_INVESTIGATOR,1960,Australia,,2813,25,,>5 to 10,2,6,13,11,15,2,119372,CHIEF_INVESTIGATOR,1970,Eastern Europe,Other,2813,25,Yes ,>=0 to 5,0,1,0,0,0,0
1,2B,10A,A ,10/4/06,239999,80,240201,20,0,0,0,0,0,0,780101,80,780102,20,0,0,0,0,0,0,46772,CHIEF_INVESTIGATOR,1970,Australia,,3098,31,Yes ,>=0 to 5,0,0,2,15,2,10,64677,CHIEF_INVESTIGATOR,1945,Australia,,3098,31,Yes ,more than 15,1,0,0,0,0,0
1,,,B ,10/4/06,230118,100,0,0,0,0,0,0,0,0,610199,100,0,0,0,0,0,0,0,0,5812,CHIEF_INVESTIGATOR,1965,North America,English,2153,19,,,0,0,0,1,0,1,,,,,,,,,,,,,,,
0,38B,30B,,10/4/06,380107,100,0,0,0,0,0,0,0,0,750307,40,750312,60,0,0,0,0,0,0,33557,CHIEF_INVESTIGATOR,1955,Australia,,2768,25,Yes ,>=0 to 5,0,0,0,0,0,0,28797,CHIEF_INVESTIGATOR,1970,Australia,,2768,25,Yes ,>=0 to 5,3,2,0,0,0,0
1,2B,10A,A ,10/4/06,290699,60,291104,40,0,0,0,0,0,0,771102,100,0,0,0,0,0,0,0,0,79867,CHIEF_INVESTIGATOR,1960,,,,,,,0,0,4,0,6,2,29462,CHIEF_INVESTIGATOR,1975,Australia,English,2053,19,,,0,0,0,0,0,0
1,59C,20C,A ,10/4/06,260599,40,300199,30,300299,30,0,0,0,0,760199,40,760299,30,620504,30,0,0,0,0,64517,CHIEF_INVESTIGATOR,1960,Australia,,2053,19,Yes ,>10 to 15,0,0,15,6,9,1,,,,,,,,,,,,,,,
